UU;Bab;State;Pasal;Ayat;Angka;Huruf;Paragraf;Isi;Isi_lower;Isi_Processed;Isi_Tokenized;Isi_Tokenized_Joined;Isi_Stemmed
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;32A;5;0;0;0;Dalam hal pihak lain sebagaimana dimaksud pada ayat (4) telah melakukan pemotongan, pemungutan, penyetoran, dan/atau pelaporan sesuai dengan ketentuan peraturan perundang-undangan setelah diberikan teguran, terhadap pihak lain tidak dikenai sanksi pemutusan akses.;dalam hal pihak lain sebagaimana dimaksud pada ayat (4) telah melakukan pemotongan, pemungutan, penyetoran, dan/atau pelaporan sesuai dengan ketentuan peraturan perundang-undangan setelah diberikan teguran, terhadap pihak lain tidak dikenai sanksi pemutusan akses.;dalam hal pihak lain sebagaimana dimaksud pada ayat   telah melakukan pemotongan pemungutan penyetoran dan atau pelaporan sesuai dengan ketentuan peraturan perundang undangan setelah diberikan teguran terhadap pihak lain tidak dikenai sanksi pemutusan akses;['dalam', 'hal', 'pihak', 'lain', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'telah', 'melakukan', 'pemotongan', 'pemungutan', 'penyetoran', 'dan', 'atau', 'pelaporan', 'sesuai', 'dengan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'setelah', 'diberikan', 'teguran', 'terhadap', 'pihak', 'lain', 'tidak', 'dikenai', 'sanksi', 'pemutusan', 'akses'];dalam hal pihak lain sebagaimana dimaksud pada ayat telah melakukan pemotongan pemungutan penyetoran dan atau pelaporan sesuai dengan ketentuan peraturan perundang undangan setelah diberikan teguran terhadap pihak lain tidak dikenai sanksi pemutusan akses;dalam hal pihak lain bagaimana maksud pada ayat telah laku potong mungut setor dan atau lapor sesuai dengan tentu atur undang undang telah beri tegur hadap pihak lain tidak kena sanksi putus akses
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;32A;6;0;0;0;Dalam hal pihak lain sebagaimana dimaksud pada ayat (4) telah melakukan pemotongan, pemungutan, penyetoran, dan/atau pelaporan sesuai dengan ketentuan peraturan perundang-undangan setelah dilakukan pemutusan akses, terhadap pihak lain dilakukan normalisasi akses kembali.;dalam hal pihak lain sebagaimana dimaksud pada ayat (4) telah melakukan pemotongan, pemungutan, penyetoran, dan/atau pelaporan sesuai dengan ketentuan peraturan perundang-undangan setelah dilakukan pemutusan akses, terhadap pihak lain dilakukan normalisasi akses kembali.;dalam hal pihak lain sebagaimana dimaksud pada ayat   telah melakukan pemotongan pemungutan penyetoran dan atau pelaporan sesuai dengan ketentuan peraturan perundang undangan setelah dilakukan pemutusan akses terhadap pihak lain dilakukan normalisasi akses kembali;['dalam', 'hal', 'pihak', 'lain', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'telah', 'melakukan', 'pemotongan', 'pemungutan', 'penyetoran', 'dan', 'atau', 'pelaporan', 'sesuai', 'dengan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'setelah', 'dilakukan', 'pemutusan', 'akses', 'terhadap', 'pihak', 'lain', 'dilakukan', 'normalisasi', 'akses', 'kembali'];dalam hal pihak lain sebagaimana dimaksud pada ayat telah melakukan pemotongan pemungutan penyetoran dan atau pelaporan sesuai dengan ketentuan peraturan perundang undangan setelah dilakukan pemutusan akses terhadap pihak lain dilakukan normalisasi akses kembali;dalam hal pihak lain bagaimana maksud pada ayat telah laku potong mungut setor dan atau lapor sesuai dengan tentu atur undang undang telah laku putus akses hadap pihak lain laku normalisasi akses kembali
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;32A;7;0;0;0;Menteri yang menyelenggarakan urusan pemerintahan di bidang komunikasi dan informatika berwenang melakukan pemutusan akses sebagaimana dimaksud pada ayat (4) dan melakukan normalisasi akses sebagaimana dimaksud pada ayat (6) berdasarkan permintaan Menteri Keuangan.;menteri yang menyelenggarakan urusan pemerintahan di bidang komunikasi dan informatika berwenang melakukan pemutusan akses sebagaimana dimaksud pada ayat (4) dan melakukan normalisasi akses sebagaimana dimaksud pada ayat (6) berdasarkan permintaan menteri keuangan.;menteri yang menyelenggarakan urusan pemerintahan di bidang komunikasi dan informatika berwenang melakukan pemutusan akses sebagaimana dimaksud pada ayat   dan melakukan normalisasi akses sebagaimana dimaksud pada ayat   berdasarkan permintaan menteri keuangan;['menteri', 'yang', 'menyelenggarakan', 'urusan', 'pemerintahan', 'di', 'bidang', 'komunikasi', 'dan', 'informatika', 'berwenang', 'melakukan', 'pemutusan', 'akses', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'dan', 'melakukan', 'normalisasi', 'akses', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'berdasarkan', 'permintaan', 'menteri', 'keuangan'];menteri yang menyelenggarakan urusan pemerintahan di bidang komunikasi dan informatika berwenang melakukan pemutusan akses sebagaimana dimaksud pada ayat dan melakukan normalisasi akses sebagaimana dimaksud pada ayat berdasarkan permintaan menteri keuangan;menteri yang selenggara urus perintah di bidang komunikasi dan informatika wenang laku putus akses bagaimana maksud pada ayat dan laku normalisasi akses bagaimana maksud pada ayat dasar minta menteri uang
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;33;0;0;0;0;Dihapus.;dihapus.;dihapus;['dihapus'];dihapus;hapus
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;34;1;0;0;0;Setiap pejabat dilarang memberitahukan kepada pihak lain segala sesuatu yang diketahui atau diberitahukan kepadanya oleh Wajib Pajak dalam rangka jabatan atau pekerjaannya untuk menjalankan ketentuan peraturan perundang-undangan perpajakan.;setiap pejabat dilarang memberitahukan kepada pihak lain segala sesuatu yang diketahui atau diberitahukan kepadanya oleh wajib pajak dalam rangka jabatan atau pekerjaannya untuk menjalankan ketentuan peraturan perundang-undangan perpajakan.;setiap pejabat dilarang memberitahukan kepada pihak lain segala sesuatu yang diketahui atau diberitahukan kepadanya oleh wajib pajak dalam rangka jabatan atau pekerjaannya untuk menjalankan ketentuan peraturan perundang undangan perpajakan;['setiap', 'pejabat', 'dilarang', 'memberitahukan', 'kepada', 'pihak', 'lain', 'segala', 'sesuatu', 'yang', 'diketahui', 'atau', 'diberitahukan', 'kepadanya', 'oleh', 'wajib', 'pajak', 'dalam', 'rangka', 'jabatan', 'atau', 'pekerjaannya', 'untuk', 'menjalankan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'perpajakan'];setiap pejabat dilarang memberitahukan kepada pihak lain segala sesuatu yang diketahui atau diberitahukan kepadanya oleh wajib pajak dalam rangka jabatan atau pekerjaannya untuk menjalankan ketentuan peraturan perundang undangan perpajakan;tiap jabat larang memberitahukan kepada pihak lain segala sesuatu yang tahu atau diberitahukan kepada oleh wajib pajak dalam rangka jabat atau kerja untuk jalan tentu atur undang undang paja
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;34;2;0;0;0;Larangan sebagaimana dimaksud pada ayat (1) berlaku juga terhadap tenaga ahli yang ditunjuk oleh Direktur Jenderal Pajak untuk membantu dalam pelaksanaan ketentuan peraturan perundang-undangan perpajakan.;larangan sebagaimana dimaksud pada ayat (1) berlaku juga terhadap tenaga ahli yang ditunjuk oleh direktur jenderal pajak untuk membantu dalam pelaksanaan ketentuan peraturan perundang-undangan perpajakan.;larangan sebagaimana dimaksud pada ayat   berlaku juga terhadap tenaga ahli yang ditunjuk oleh direktur jenderal pajak untuk membantu dalam pelaksanaan ketentuan peraturan perundang undangan perpajakan;['larangan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'berlaku', 'juga', 'terhadap', 'tenaga', 'ahli', 'yang', 'ditunjuk', 'oleh', 'direktur', 'jenderal', 'pajak', 'untuk', 'membantu', 'dalam', 'pelaksanaan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'perpajakan'];larangan sebagaimana dimaksud pada ayat berlaku juga terhadap tenaga ahli yang ditunjuk oleh direktur jenderal pajak untuk membantu dalam pelaksanaan ketentuan peraturan perundang undangan perpajakan;larang bagaimana maksud pada ayat laku juga hadap tenaga ahli yang tunjuk oleh direktur jenderal pajak untuk bantu dalam laksana tentu atur undang undang paja
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;34;2a;0;0;0;"Dikecualikan dari ketentuan sebagaimana dimaksud pada ayat (1) dan ayat (2) adalah: a. pejabat dan tenaga ahli yang bertindak sebagai saksi atau saksi ahli dalam sidang pengadilan; atau b. pejabat dan/atau tenaga ahli yang ditetapkan Menteri Keuangan untuk memberikan keterangan kepada pejabat lembaga negara atau instansi Pemerintah yang berwenang melakukan pemeriksaan dalam bidang keuangan negara.";"dikecualikan dari ketentuan sebagaimana dimaksud pada ayat (1) dan ayat (2) adalah: a. pejabat dan tenaga ahli yang bertindak sebagai saksi atau saksi ahli dalam sidang pengadilan; atau b. pejabat dan/atau tenaga ahli yang ditetapkan menteri keuangan untuk memberikan keterangan kepada pejabat lembaga negara atau instansi pemerintah yang berwenang melakukan pemeriksaan dalam bidang keuangan negara.";dikecualikan dari ketentuan sebagaimana dimaksud pada ayat   dan ayat   adalah a pejabat dan tenaga ahli yang bertindak sebagai saksi atau saksi ahli dalam sidang pengadilan atau b pejabat dan atau tenaga ahli yang ditetapkan menteri keuangan untuk memberikan keterangan kepada pejabat lembaga negara atau instansi pemerintah yang berwenang melakukan pemeriksaan dalam bidang keuangan negara;['dikecualikan', 'dari', 'ketentuan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'dan', 'ayat', 'adalah', 'a', 'pejabat', 'dan', 'tenaga', 'ahli', 'yang', 'bertindak', 'sebagai', 'saksi', 'atau', 'saksi', 'ahli', 'dalam', 'sidang', 'pengadilan', 'atau', 'b', 'pejabat', 'dan', 'atau', 'tenaga', 'ahli', 'yang', 'ditetapkan', 'menteri', 'keuangan', 'untuk', 'memberikan', 'keterangan', 'kepada', 'pejabat', 'lembaga', 'negara', 'atau', 'instansi', 'pemerintah', 'yang', 'berwenang', 'melakukan', 'pemeriksaan', 'dalam', 'bidang', 'keuangan', 'negara'];dikecualikan dari ketentuan sebagaimana dimaksud pada ayat dan ayat adalah a pejabat dan tenaga ahli yang bertindak sebagai saksi atau saksi ahli dalam sidang pengadilan atau b pejabat dan atau tenaga ahli yang ditetapkan menteri keuangan untuk memberikan keterangan kepada pejabat lembaga negara atau instansi pemerintah yang berwenang melakukan pemeriksaan dalam bidang keuangan negara;kecuali dari tentu bagaimana maksud pada ayat dan ayat adalah a jabat dan tenaga ahli yang tindak bagai saksi atau saksi ahli dalam sidang adil atau b jabat dan atau tenaga ahli yang tetap menteri uang untuk beri terang kepada jabat lembaga negara atau instansi perintah yang wenang laku periksa dalam bidang uang negara
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;34;3;0;0;0;Demi kepentingan negara, dalam rangka penyidikan, penuntutan, atau dalam rangka mengadakan kerja sama dengan lembaga negara, instansi pemerintah, badan hukum yang dibentuk melalui Undang-Undang atau Peraturan Pemerintah, atau pihak lain, Menteri Keuangan berwenang memberikan izin tertulis kepada pejabat sebagaimana dimaksud pada ayat (1) dan tenaga ahli sebagaimana dimaksud pada ayat (2) untuk memberikan keterangan dan memperlihatkan bukti tertulis dari atau tentang Wajib Pajak kepada pihak yang ditunjuk.;demi kepentingan negara, dalam rangka penyidikan, penuntutan, atau dalam rangka mengadakan kerja sama dengan lembaga negara, instansi pemerintah, badan hukum yang dibentuk melalui undang-undang atau peraturan pemerintah, atau pihak lain, menteri keuangan berwenang memberikan izin tertulis kepada pejabat sebagaimana dimaksud pada ayat (1) dan tenaga ahli sebagaimana dimaksud pada ayat (2) untuk memberikan keterangan dan memperlihatkan bukti tertulis dari atau tentang wajib pajak kepada pihak yang ditunjuk.;demi kepentingan negara dalam rangka penyidikan penuntutan atau dalam rangka mengadakan kerja sama dengan lembaga negara instansi pemerintah badan hukum yang dibentuk melalui undang undang atau peraturan pemerintah atau pihak lain menteri keuangan berwenang memberikan izin tertulis kepada pejabat sebagaimana dimaksud pada ayat   dan tenaga ahli sebagaimana dimaksud pada ayat   untuk memberikan keterangan dan memperlihatkan bukti tertulis dari atau tentang wajib pajak kepada pihak yang ditunjuk;['demi', 'kepentingan', 'negara', 'dalam', 'rangka', 'penyidikan', 'penuntutan', 'atau', 'dalam', 'rangka', 'mengadakan', 'kerja', 'sama', 'dengan', 'lembaga', 'negara', 'instansi', 'pemerintah', 'badan', 'hukum', 'yang', 'dibentuk', 'melalui', 'undang', 'undang', 'atau', 'peraturan', 'pemerintah', 'atau', 'pihak', 'lain', 'menteri', 'keuangan', 'berwenang', 'memberikan', 'izin', 'tertulis', 'kepada', 'pejabat', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'dan', 'tenaga', 'ahli', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'untuk', 'memberikan', 'keterangan', 'dan', 'memperlihatkan', 'bukti', 'tertulis', 'dari', 'atau', 'tentang', 'wajib', 'pajak', 'kepada', 'pihak', 'yang', 'ditunjuk'];demi kepentingan negara dalam rangka penyidikan penuntutan atau dalam rangka mengadakan kerja sama dengan lembaga negara instansi pemerintah badan hukum yang dibentuk melalui undang undang atau peraturan pemerintah atau pihak lain menteri keuangan berwenang memberikan izin tertulis kepada pejabat sebagaimana dimaksud pada ayat dan tenaga ahli sebagaimana dimaksud pada ayat untuk memberikan keterangan dan memperlihatkan bukti tertulis dari atau tentang wajib pajak kepada pihak yang ditunjuk;demi penting negara dalam rangka sidi tuntut atau dalam rangka ada kerja sama dengan lembaga negara instansi perintah badan hukum yang bentuk lalu undang undang atau atur perintah atau pihak lain menteri uang wenang beri izin tulis kepada jabat bagaimana maksud pada ayat dan tenaga ahli bagaimana maksud pada ayat untuk beri terang dan lihat bukti tulis dari atau tentang wajib pajak kepada pihak yang tunjuk
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;34;4;0;0;0;Untuk kepentingan pemeriksaan di pengadilan dalam perkara pidana atau perdata, atas permintaan Hakim sesuai dengan Hukum Acara Pidana dan Hukum Acara Perdata, Menteri Keuangan dapat memberi izin tertulis kepada pejabat sebagaimana dimaksud pada ayat (1), dan tenaga ahli sebagaimana dimaksud pada ayat (2), untuk memberikan dan memperlihatkan bukti tertulis dan keterangan Wajib Pajak yang ada padanya.;untuk kepentingan pemeriksaan di pengadilan dalam perkara pidana atau perdata, atas permintaan hakim sesuai dengan hukum acara pidana dan hukum acara perdata, menteri keuangan dapat memberi izin tertulis kepada pejabat sebagaimana dimaksud pada ayat (1), dan tenaga ahli sebagaimana dimaksud pada ayat (2), untuk memberikan dan memperlihatkan bukti tertulis dan keterangan wajib pajak yang ada padanya.;untuk kepentingan pemeriksaan di pengadilan dalam perkara pidana atau perdata atas permintaan hakim sesuai dengan hukum acara pidana dan hukum acara perdata menteri keuangan dapat memberi izin tertulis kepada pejabat sebagaimana dimaksud pada ayat   dan tenaga ahli sebagaimana dimaksud pada ayat   untuk memberikan dan memperlihatkan bukti tertulis dan keterangan wajib pajak yang ada padanya;['untuk', 'kepentingan', 'pemeriksaan', 'di', 'pengadilan', 'dalam', 'perkara', 'pidana', 'atau', 'perdata', 'atas', 'permintaan', 'hakim', 'sesuai', 'dengan', 'hukum', 'acara', 'pidana', 'dan', 'hukum', 'acara', 'perdata', 'menteri', 'keuangan', 'dapat', 'memberi', 'izin', 'tertulis', 'kepada', 'pejabat', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'dan', 'tenaga', 'ahli', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'untuk', 'memberikan', 'dan', 'memperlihatkan', 'bukti', 'tertulis', 'dan', 'keterangan', 'wajib', 'pajak', 'yang', 'ada', 'padanya'];untuk kepentingan pemeriksaan di pengadilan dalam perkara pidana atau perdata atas permintaan hakim sesuai dengan hukum acara pidana dan hukum acara perdata menteri keuangan dapat memberi izin tertulis kepada pejabat sebagaimana dimaksud pada ayat dan tenaga ahli sebagaimana dimaksud pada ayat untuk memberikan dan memperlihatkan bukti tertulis dan keterangan wajib pajak yang ada padanya;untuk penting periksa di adil dalam perkara pidana atau perdata atas minta hakim sesuai dengan hukum acara pidana dan hukum acara perdata menteri uang dapat beri izin tulis kepada jabat bagaimana maksud pada ayat dan tenaga ahli bagaimana maksud pada ayat untuk beri dan lihat bukti tulis dan terang wajib pajak yang ada pada
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;34;5;0;0;0;Permintaan hakim sebagaimana dimaksud pada ayat (4) harus menyebutkan nama tersangka atau nama tergugat, keterangan yang diminta, serta kaitan antara perkara pidana atau perdata yang bersangkutan dengan keterangan yang diminta.;permintaan hakim sebagaimana dimaksud pada ayat (4) harus menyebutkan nama tersangka atau nama tergugat, keterangan yang diminta, serta kaitan antara perkara pidana atau perdata yang bersangkutan dengan keterangan yang diminta.;permintaan hakim sebagaimana dimaksud pada ayat   harus menyebutkan nama tersangka atau nama tergugat keterangan yang diminta serta kaitan antara perkara pidana atau perdata yang bersangkutan dengan keterangan yang diminta;['permintaan', 'hakim', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'harus', 'menyebutkan', 'nama', 'tersangka', 'atau', 'nama', 'tergugat', 'keterangan', 'yang', 'diminta', 'serta', 'kaitan', 'antara', 'perkara', 'pidana', 'atau', 'perdata', 'yang', 'bersangkutan', 'dengan', 'keterangan', 'yang', 'diminta'];permintaan hakim sebagaimana dimaksud pada ayat harus menyebutkan nama tersangka atau nama tergugat keterangan yang diminta serta kaitan antara perkara pidana atau perdata yang bersangkutan dengan keterangan yang diminta;minta hakim bagaimana maksud pada ayat harus sebut nama sangka atau nama gugat terang yang minta serta kait antara perkara pidana atau perdata yang sangkut dengan terang yang minta
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;35;1;0;0;0;Apabila dalam menjalankan ketentuan peraturan perundang-undangan perpajakan diperlukan keterangan atau bukti dari bank, akuntan publik, notaris, konsultan pajak, kantor administrasi, dan/atau pihak ketiga lainnya, yang mempunyai hubungan dengan Wajib Pajak yang dilakukan pemeriksaan pajak, penagihan pajak, atau penyidikan tindak pidana di bidang perpajakan, atas permintaan tertulis dari Direktur Jenderal Pajak, pihak-pihak tersebut wajib memberikan keterangan atau bukti yang diminta.;apabila dalam menjalankan ketentuan peraturan perundang-undangan perpajakan diperlukan keterangan atau bukti dari bank, akuntan publik, notaris, konsultan pajak, kantor administrasi, dan/atau pihak ketiga lainnya, yang mempunyai hubungan dengan wajib pajak yang dilakukan pemeriksaan pajak, penagihan pajak, atau penyidikan tindak pidana di bidang perpajakan, atas permintaan tertulis dari direktur jenderal pajak, pihak-pihak tersebut wajib memberikan keterangan atau bukti yang diminta.;apabila dalam menjalankan ketentuan peraturan perundang undangan perpajakan diperlukan keterangan atau bukti dari bank akuntan publik notaris konsultan pajak kantor administrasi dan atau pihak ketiga lainnya yang mempunyai hubungan dengan wajib pajak yang dilakukan pemeriksaan pajak penagihan pajak atau penyidikan tindak pidana di bidang perpajakan atas permintaan tertulis dari direktur jenderal pajak pihak pihak tersebut wajib memberikan keterangan atau bukti yang diminta;['apabila', 'dalam', 'menjalankan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'perpajakan', 'diperlukan', 'keterangan', 'atau', 'bukti', 'dari', 'bank', 'akuntan', 'publik', 'notaris', 'konsultan', 'pajak', 'kantor', 'administrasi', 'dan', 'atau', 'pihak', 'ketiga', 'lainnya', 'yang', 'mempunyai', 'hubungan', 'dengan', 'wajib', 'pajak', 'yang', 'dilakukan', 'pemeriksaan', 'pajak', 'penagihan', 'pajak', 'atau', 'penyidikan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'atas', 'permintaan', 'tertulis', 'dari', 'direktur', 'jenderal', 'pajak', 'pihak', 'pihak', 'tersebut', 'wajib', 'memberikan', 'keterangan', 'atau', 'bukti', 'yang', 'diminta'];apabila dalam menjalankan ketentuan peraturan perundang undangan perpajakan diperlukan keterangan atau bukti dari bank akuntan publik notaris konsultan pajak kantor administrasi dan atau pihak ketiga lainnya yang mempunyai hubungan dengan wajib pajak yang dilakukan pemeriksaan pajak penagihan pajak atau penyidikan tindak pidana di bidang perpajakan atas permintaan tertulis dari direktur jenderal pajak pihak pihak tersebut wajib memberikan keterangan atau bukti yang diminta;apabila dalam jalan tentu atur undang undang paja perlu terang atau bukti dari bank akuntan publik notaris konsultan pajak kantor administrasi dan atau pihak tiga lain yang punya hubung dengan wajib pajak yang laku periksa pajak tagih pajak atau sidi tindak pidana di bidang paja atas minta tulis dari direktur jenderal pajak pihak pihak sebut wajib beri terang atau bukti yang minta
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;35;2;0;0;0;Dalam hal pihak-pihak sebagaimana dimaksud pada ayat (1) terikat oleh kewajiban merahasiakan, untuk keperluan pemeriksaan, penagihan pajak, atau penyidikan tindak pidana di bidang perpajakan, kewajiban merahasiakan tersebut ditiadakan, kecuali untuk bank, kewajiban merahasiakan ditiadakan atas permintaan tertulis dari Menteri Keuangan.;dalam hal pihak-pihak sebagaimana dimaksud pada ayat (1) terikat oleh kewajiban merahasiakan, untuk keperluan pemeriksaan, penagihan pajak, atau penyidikan tindak pidana di bidang perpajakan, kewajiban merahasiakan tersebut ditiadakan, kecuali untuk bank, kewajiban merahasiakan ditiadakan atas permintaan tertulis dari menteri keuangan.;dalam hal pihak pihak sebagaimana dimaksud pada ayat   terikat oleh kewajiban merahasiakan untuk keperluan pemeriksaan penagihan pajak atau penyidikan tindak pidana di bidang perpajakan kewajiban merahasiakan tersebut ditiadakan kecuali untuk bank kewajiban merahasiakan ditiadakan atas permintaan tertulis dari menteri keuangan;['dalam', 'hal', 'pihak', 'pihak', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'terikat', 'oleh', 'kewajiban', 'merahasiakan', 'untuk', 'keperluan', 'pemeriksaan', 'penagihan', 'pajak', 'atau', 'penyidikan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'kewajiban', 'merahasiakan', 'tersebut', 'ditiadakan', 'kecuali', 'untuk', 'bank', 'kewajiban', 'merahasiakan', 'ditiadakan', 'atas', 'permintaan', 'tertulis', 'dari', 'menteri', 'keuangan'];dalam hal pihak pihak sebagaimana dimaksud pada ayat terikat oleh kewajiban merahasiakan untuk keperluan pemeriksaan penagihan pajak atau penyidikan tindak pidana di bidang perpajakan kewajiban merahasiakan tersebut ditiadakan kecuali untuk bank kewajiban merahasiakan ditiadakan atas permintaan tertulis dari menteri keuangan;dalam hal pihak pihak bagaimana maksud pada ayat ikat oleh wajib rahasia untuk perlu periksa tagih pajak atau sidi tindak pidana di bidang paja wajib rahasia sebut tiada kecuali untuk bank wajib rahasia tiada atas minta tulis dari menteri uang
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;35;3;0;0;0;Tata cara permintaan keterangan atau bukti dari pihak-pihak yang terikat oleh kewajiban merahasiakan sebagaimana dimaksud pada ayat (2) diatur dengan atau berdasarkan Peraturan Menteri Keuangan.;tata cara permintaan keterangan atau bukti dari pihak-pihak yang terikat oleh kewajiban merahasiakan sebagaimana dimaksud pada ayat (2) diatur dengan atau berdasarkan peraturan menteri keuangan.;tata cara permintaan keterangan atau bukti dari pihak pihak yang terikat oleh kewajiban merahasiakan sebagaimana dimaksud pada ayat   diatur dengan atau berdasarkan peraturan menteri keuangan;['tata', 'cara', 'permintaan', 'keterangan', 'atau', 'bukti', 'dari', 'pihak', 'pihak', 'yang', 'terikat', 'oleh', 'kewajiban', 'merahasiakan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'diatur', 'dengan', 'atau', 'berdasarkan', 'peraturan', 'menteri', 'keuangan'];tata cara permintaan keterangan atau bukti dari pihak pihak yang terikat oleh kewajiban merahasiakan sebagaimana dimaksud pada ayat diatur dengan atau berdasarkan peraturan menteri keuangan;tata cara minta terang atau bukti dari pihak pihak yang ikat oleh wajib rahasia bagaimana maksud pada ayat atur dengan atau dasar atur menteri uang
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;35A;1;0;0;0;Setiap instansi pemerintah, lembaga, asosiasi, dan pihak lain, wajib memberikan data dan informasi yang berkaitan dengan perpajakan kepada Direktorat Jenderal Pajak yang ketentuannya diatur dengan Peraturan Pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam Pasal 35 ayat (2).;setiap instansi pemerintah, lembaga, asosiasi, dan pihak lain, wajib memberikan data dan informasi yang berkaitan dengan perpajakan kepada direktorat jenderal pajak yang ketentuannya diatur dengan peraturan pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam pasal 35 ayat (2).;setiap instansi pemerintah lembaga asosiasi dan pihak lain wajib memberikan data dan informasi yang berkaitan dengan perpajakan kepada direktorat jenderal pajak yang ketentuannya diatur dengan peraturan pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam pasal   ayat  ;['setiap', 'instansi', 'pemerintah', 'lembaga', 'asosiasi', 'dan', 'pihak', 'lain', 'wajib', 'memberikan', 'data', 'dan', 'informasi', 'yang', 'berkaitan', 'dengan', 'perpajakan', 'kepada', 'direktorat', 'jenderal', 'pajak', 'yang', 'ketentuannya', 'diatur', 'dengan', 'peraturan', 'pemerintah', 'dengan', 'memperhatikan', 'ketentuan', 'sebagaimana', 'dimaksud', 'dalam', 'pasal', 'ayat'];setiap instansi pemerintah lembaga asosiasi dan pihak lain wajib memberikan data dan informasi yang berkaitan dengan perpajakan kepada direktorat jenderal pajak yang ketentuannya diatur dengan peraturan pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam pasal ayat;tiap instansi perintah lembaga asosiasi dan pihak lain wajib beri data dan informasi yang kait dengan paja kepada direktorat jenderal pajak yang tentu atur dengan atur perintah dengan perhati tentu bagaimana maksud dalam pasal ayat
KUP;PEMBUKUAN DAN PEMERIKSAAN;Pasal;35A;2;0;0;0;Dalam hal data dan informasi sebagaimana dimaksud pada ayat (1) tidak mencukupi, Direktur Jenderal Pajak berwenang menghimpun data dan informasi untuk kepentingan penerimaan negara yang ketentuannya diatur dengan Peraturan Pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam Pasal 35 ayat (2).;dalam hal data dan informasi sebagaimana dimaksud pada ayat (1) tidak mencukupi, direktur jenderal pajak berwenang menghimpun data dan informasi untuk kepentingan penerimaan negara yang ketentuannya diatur dengan peraturan pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam pasal 35 ayat (2).;dalam hal data dan informasi sebagaimana dimaksud pada ayat   tidak mencukupi direktur jenderal pajak berwenang menghimpun data dan informasi untuk kepentingan penerimaan negara yang ketentuannya diatur dengan peraturan pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam pasal   ayat  ;['dalam', 'hal', 'data', 'dan', 'informasi', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'tidak', 'mencukupi', 'direktur', 'jenderal', 'pajak', 'berwenang', 'menghimpun', 'data', 'dan', 'informasi', 'untuk', 'kepentingan', 'penerimaan', 'negara', 'yang', 'ketentuannya', 'diatur', 'dengan', 'peraturan', 'pemerintah', 'dengan', 'memperhatikan', 'ketentuan', 'sebagaimana', 'dimaksud', 'dalam', 'pasal', 'ayat'];dalam hal data dan informasi sebagaimana dimaksud pada ayat tidak mencukupi direktur jenderal pajak berwenang menghimpun data dan informasi untuk kepentingan penerimaan negara yang ketentuannya diatur dengan peraturan pemerintah dengan memperhatikan ketentuan sebagaimana dimaksud dalam pasal ayat;dalam hal data dan informasi bagaimana maksud pada ayat tidak cukup direktur jenderal pajak wenang himpun data dan informasi untuk penting terima negara yang tentu atur dengan atur perintah dengan perhati tentu bagaimana maksud dalam pasal ayat
